"id","topic_id","content","created","author_id"
23,1,"
<blockquote><div>
<cite>kotdem писал(а):</cite>Зачем?</div></blockquote>Зачем что? Зачем разбираться ЧТО ИМЕННО сдохло? Не, ну тоже вариант - сразу контрактный двиг. Хотя это полу-меры, надо сразу новую машину брать. Тогда точно. Ибо бывают в жизни варианты - контракт приедет почему-то без стартера. Переставили со старого. А потом сопли на весть форум - поменял двиг, а он ТАК ЖЕ не заводится как и старый. И сидят тут вумные дяди с выпученными глазами - как такое может быть вообще, предохранители то (пля, меня с них уже трясет <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile"">)) ) проверены??? Через 2 недели наконец-то выясняется, что двиг то поменян (кстати зря), а вот навесное старое осталось, как будто это вообще не важно.<br>Думаю, кое-то вспомнит этот РЕАЛЬНЫЙ случай из жизни именно нашего форума.",2013-12-27 07:29:59.000,10
24,1,"Три дня назад стал обладателем Crown 1992г,2JZ.два дня покатушек,пурга...утро...под капотом немного снега,но не критично.Завожу..хрен..даже не схватывает.Лезу дергать свечи,1-2-5-6  по горло свечки масло,бассейн мать его...3-4 не стал лезть пока,снег валил,на улице дело.Выкрутил...прочистил...мозжечком подумал,мол 4 свечи почистил-должно схватить...а нет нихрена...вопрос,может такое быть при 4 свечах почищенных даже не схватывать?",2013-12-29 07:29:59.000,602
25,1,"не нужно мозжечком думать <img src=""./images/smilies/spiteful.gif"" alt="":x"" title=""Mad""><br>Бензин-то вытащил с горшков? С какого перепугу он заведется, если там бенза с миллиметр-два <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br>Искру проверил? Есть? если есть - заипиЗьЗьЗь. <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile"">  горшки суши.",2013-12-29 07:29:59.000,3
26,1,"Я конечно извиняюсь за свой маленький мозжечок,не отдичающийся особой сообразительностью,тогда вопрос а как сушить?))просто свечи выкрутить и ждать пока выпарится?или дунуть туда компрессором?",2013-12-30 07:29:59.000,602
27,1,"
<blockquote><div>
<cite>Чумазый писал(а):</cite>тогда вопрос а как сушить?</div></blockquote>
<br>свечные отверстия накрываются тряпочкой, крутится стартер - лишнее выплевывается  <img src=""./images/smilies/ad.gif"" alt="":wink:"" title=""Wink"">
",2013-12-30 07:29:59.000,4
28,1,"
<span style=""font-weight: bold"">MarkOff</span><br>Что-то ты вообще не в тему наорал. <br><br><span style=""font-weight: bold"">Alekseev</span> говорит, что стартер щелкает, а двиг не крутит. Для чего крутить двиг за колено, мне до сих-пор не понятно. Заклинил что-ли? <br>И при чём тут предохранители? Лампочки горят, стартер щелкает - остается проверить аккум и стартер. В этом случае виновником был стартер.",2013-12-30 07:29:59.000,167
29,1,"Вынул 4 свечи,до последнего нет желания снимать впрыск,снял реле Efi(в поиске вычитал надо так сделать,предохранитель бензонасоса не нашел) покрутил..пару тройку раз,протер свечи поставил,хрен...даже не схватывает,хотя по логике должно же хоть немного чихать хоть!!!с катушки искра идет,с проводов тоже....все таки дергать впрыск все снимать?",2013-12-30 07:29:59.000,602
30,1,"Сними все свечи<br>И дай постаять часик ,два<br>Пусть выпарится<br>В прошлом году у меня так было<br>С автозапуска не завел, вышел решил покрутить, ноль эмоций<br>Открыл капот , все провода ВВ выдернуты<br>Крысы походу, что там делали <img src=""./images/smilies/ai.gif"" alt="":shock:"" title=""Shocked""><br>Бензом несло жуть,<br>Пяти минутным способом не обошлось<br>Пришлось все снимать<br>А так даже несхватывала!<br>У тебя там все залито!",2013-12-30 07:29:59.000,588
31,1,"
<blockquote><div>
<cite>Чумазый писал(а):</cite>даже не схватывает,хотя по логике должно же хоть немного чихать хоть!!!</div></blockquote>
<br>Уровень масла смотрел?<br>У тебя может настолько насыщенные пары, что не схватывает...",2013-12-30 07:30:00.000,4
3049,70,"
<span style=""font-weight: bold"">tihas</span>
<br>Пасиба",2005-11-18 07:38:45.000,9
4414,118,Не надо заниматься колхозом,2014-11-17 07:44:54.000,871
32,1,"От души ребят,все понимаю...даже вижу заезженный вопрос до нельзя,так поиском шурую вроде все понятно...только вот непонятно одно я под капотом нашел релюху EFI,выдернул ее....а еще я так понял надо искать бензонасос предохранитель?так ведь?циркут опенинг релэй(прошу прощения за эту англо-русскую хрень)...вот его как раз таки и не нашел(((искать надо?или EFI хватит????",2013-12-30 07:30:00.000,602
33,1,"
<blockquote><div>
<cite>Чумазый писал(а):</cite> еще я так понял надо искать бензонасос предохранитель</div></blockquote>
<br>релюшка на GZE ---- FUEL PUMP RELAY<br>Как на твоем - не уверен.",2013-12-30 07:30:00.000,4
34,1,"
<span style=""font-weight: bold"">Чумазый</span><br>Опишу тогда так, но все это сработает при условии исправной работы систем управления, зажигания, топливоподачи ДВС<br>есть в магазинах запчастей очень полезный девайс -баллончики со сжатым воздухом и длинной трубочкой, цена, что-то в районе 100р. Берешь пару штук, выкручиваешь свечи 1,2,5,6. Берешь проволочку сантиметров 40 длинной и подводя поршни поочередно вверх, накрываешь тряпочкой колодец и высушиваешь всю шнягу в цилиндре.<br>Вкручиваешь <span style=""font-weight: bold"">НОВЫЕ СВЕЧИ</span> (не чищенные, не прокаленные, не достатые из под куста) именно новые свечи. Одеваешь на место провода, идешь домой и наливаешь 2-3х литровую пластиковую бутылку горячей воды - градусов эдак 60-70 по цельсию <img src=""./images/smilies/spiteful.gif"" alt="":x"" title=""Mad""> .<br>Снова идешь к машине, поливаешь впускной коллектор аккуратно не попадая в развал ГБЦ, достаёшь шамаский бубен, купленный по случаю на распродаже, стуча в него обходишь машину два раза и начинаешь заводить, только педаль утопи сначала в пол хода педали.<br>Не поможет - прямая дорога в сервис. Удачи.<br><br>П.С. Оформи профиль наконец до конца <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green""> . Скажи нам, где ипёшься с машиной <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green"">
",2013-12-30 07:30:00.000,3
35,1,"Все завел!!!!пошел откопал гараж,тачка на склончике стояла..думаю скачу,и лебедочкой ручной затяну....думаю дай на последок помаслаю....начала схватывать,минуту с передышками помаслал и готово!!!елки палки,гора с плеч!спасибо всем!!!",2013-12-30 07:30:00.000,602
36,1,"Привет спецы,  спасайте, <br>Видео проблемы<br><a href=""http://www.youtube.com/watch?v=CaaD0rOQNiY&amp;feature=youtu.be"" class=""postlink"">http://www.youtube.com/watch?v=CaaD0rOQNiY&amp;feature=youtu.be</a><br><br>машинка начала заводится плохо на холодную, а конкретнее заводится но глохнет, второй раз нормально.<br>началось с того что один раз завёл а обороты 400-600 и машина трясётся, невышли на прогревозные обороты. прошло 40-60 секунд и они поднялись до 1100-1200 (температура -16 гдето-стояла часов 10)<br>теперь машину завожу,обороты поднимается до 1200 и сразу глохнит, второй раз заводиш всё норм. пробовал с начало промослать стартиром секунду, потом подождал при включённом зажигании, завожу, такая же тема. заводится и глохнет.(это видео как раз и записал)<br>обороты прогревочные всегда 1100-1400 даже в -35, это нормально?  <br>я рыдаю в печали!!!! <img src=""./images/smilies/ak.gif"" alt="":cry:"" title=""Crying or Very sad""><br>PS. я не шарю в машинах, да и места нет, вы скажите что к чему, поеду к мастерам и передам им ваши слова.",2014-02-07 07:30:00.000,603
37,1,"Если всегда заводится со второго раза, то я бы обратил внимание на бензонасос и фильтры топливной системы, дополнительно прочистил блок дроссельной заслонки - со снятием конечно же и датчик холостого хода.... но это дебри...<br>Не поможет - проверять компрессию, ревизия клапана ВВТи (читай его замена) и системы зажигания",2014-02-09 07:30:00.000,3
38,1,"ок понял, спасибо",2014-02-10 07:30:00.000,603
39,1,"
<blockquote><div>
<cite>Nimitz писал(а):</cite>нет, всегда на одной направляюсь</div></blockquote>
<br>Ну тогда я тебе сочувствую - у тебя появился классический УТТ. Конкретного решения проблемы никто не знает.<br>А заправляешься не на Роснефти случаем?",2014-02-12 07:30:00.000,167
40,1,"Ну почему? На 80% помогает выкинуть реле Open circuit и поставить вместо него перемычку. Правда это решение для для начавшего дохнуть насоса, и через некоторое время и оно перестанет помогать.",2014-02-12 07:30:00.000,10
41,1,"Доброго времени суток!!!<br>Вопросик по двигателю, может что подскажите.<br>Машина GS120, 86г., движка 2,0л., 1G-EU.<br>Проблема в следующем. На холодную заводится отлично..., но как только прогревается до рабочей темп. - глохнет.<br>И пока не остынет (15-20минут), - крути не крути - не схватывает даже..... <img src=""./images/smilies/ak.gif"" alt="":cry:"" title=""Crying or Very sad""><br>Куда лезть???<br>ПыСы: в поиск лазил, но ничего по этой проблеме не нашёл.... <img src=""./images/smilies/be.gif"" alt="":roll:"" title=""Rolling Eyes""><br>Заранее спасибо...",2014-02-14 07:30:01.000,111
61,2,"ОК, Лиал спасибо! У нас нашел за 5100 руб. Там снизу я смогу подлесть с ямы чтобы трубки снять от АКПП? Не помнишь как там пластиковый кожух к днищу крепится? Какие ключи прикупить для демонтажа...",2011-08-05 07:30:05.000,37
62,2,"
<span style=""font-weight: bold"">VEGa</span><br>Для того, чтобы заменить радиатор, необязательно снимать нижнюю пластиковую защиту - все можно сделать через верх.<br>Из инструментов необходимо: ключи 10-12 и пассатижи с широким хватом. все.",2011-08-05 07:30:05.000,4
4805,126,А как их регулировать?,2006-09-21 07:49:41.000,299
13853,403,еще,2011-03-01 08:25:04.000,280
9861,248,"Олег, потолок просто принес домой, поставил в ванную и мыл мягкой щеткой с мылом. Особенно грязные края, им нужно особое внимание. Мыла уходит много - на потолок - полкуска. Времени - возился часа полтар. Слишком большая площадь поверхности, и непомытых пятен оставлять нельзя - после высыхание видно. Сохнет даже в обычных условиях очень быстро.
<br><br>Я боялся что потлок будет слоиться (ткань), но оказалось зря - с ним такого не происходит. Основная тонкость в другом - нельзя давать переломную нагрузку - материал начитает ломаться и потом щелкает от небольших деформаций (у меня такое было на старом крауне - потолок имел внутренню небольшую надолмленность в правом заднем углу - и щелкал в процессе езды, вылечилось эмпирическим запихиванием куска тряпки под потолок в этом месте).
<br><br><span style=""font-weight: bold"">Собственно, рекомендую для чистки и мытья всего салона запастись 4 пачками вкусного мыла, и 2 мягкими щетками  - большой и маленькой. А также бутылкой .... ... ...  ленора. </span>Бюджет минимальный, экономия нервов и времени значительна, эффект - гарантированный.
<br><br>----------
<br><br>Публикую фото процесса сборки. 
<br><br>Собирать диван оказалось муторно (не то что на мадже  <img src=""./images/smilies/ay.gif"" alt="":o"" title=""Surprised"">  ) потому как:
<br>1. Он неразделяется на сидушку и спинку, хотя возможно что всетаки разборный. СНятию чехллов это не мешало. Вобщем, если будете разбирать, покумекайте, возможно удасться разделить.
<br>2. Много промежуточныйх креплений внутри сидушки и спинки (которые притякивают центральныйе швы чехлов) - это самый гиморройный вид креплений с точки зрения установки колечек - сложно подлезть пассатижами. Возможно имеенно в этих местах стоит использовать стяжки. Всего их где-то 20-30. В моем случае, чтобы на время установки колечка подтянуть к друг-другу обивку и каркас я использовал капровоную нитку.
<br><br>3. Диван огромный, и под него сложнее найти чистое место - а испачкать никак нельзя. И неустойчвый. Если в гараже на потолке есть крюк - вам повезло, это решение всех проблем.
<br><br><img src=""http://download.siper.ru/clean_sits_30.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_31.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_32.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_33.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_34.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_35.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_36.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_37.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_38.jpg"" alt=""Изображение""><br><img src=""http://download.siper.ru/clean_sits_39.jpg"" alt=""Изображение"">
",2009-03-15 08:05:09.000,69
42,1,"Посмотри контакты реле EFI и почитай:<br><br><span style=""font-size: 150%; line-height: 116%;"">G</span><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=6748&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">плохо заводится 1GFE</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=17870&amp;p=291923&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F#p291923"" class=""postlink"">Заводиться рывками после ночной стоянки</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=20589&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Плохо заводится 1G-FE!</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=18729&amp;p=309362&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F#p309362"" class=""postlink"">1G-FE - не работает, как отрезало...</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=16300&amp;hilit=%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Двигатель не заводится!</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=22534&amp;hilit=%D0%BD%D0%B5+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Не заводится 1G-FE после замены прокладки трамблёра.</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=8209&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink""><span style=""font-size: 200%; line-height: 116%;"">на <span style=""font-weight: bold""><span style=""color: #FF0000"">горячую </span></span>не завелся</span></a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=9148&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Не заводится 1G-GZE (крутит вяло, быстро садит акк).</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=21626&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">1G-GZEU не заводится, что делать,где копаться?</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=16138&amp;hilit=%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Датчик положения распредвала 1G-GZE</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=21324&amp;start=0&amp;hilit=%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">заглохла на ходу и больше не заводится</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=21522&amp;hilit=%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Ребята,прошу помощи, плохо заводится</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=11734&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Не работает стартер</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=19181&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Не могу завести 1g-ge</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=15981&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Нужны советы по 1GGZE !!!</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=12974&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Двигатель 1g-eu (не заводится)</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=13741&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">не заводится и даже не схватывает ! помогите !</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=9718&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Видимо, сломался двигатель 1G на Crown 151 1996г.в</a><br><br><br><span style=""font-size: 150%; line-height: 116%;"">JZ</span><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=15355&amp;hilit=%D0%BD%D0%B5+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink""><span style=""font-size: 200%; line-height: 116%;"">Плохо заводится на <span style=""font-weight: bold""><span style=""color: #FF0000"">ГОРЯЧУЮ</span></span>! На холодную все в норме.</span></a><br><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=21931&amp;p=367920&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F#p367920"" class=""postlink"">2JZ-FSE (D4) На холодную заводится, <span style=""font-size: 200%; line-height: 116%;"">на <span style=""font-weight: bold""><span style=""color: #FF0000"">горячую</span> </span>с 4-го раза!</span>?</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=13482&amp;hilit=%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Не заводится HELP</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=17797&amp;p=287582#p287582"" class=""postlink"">Глохнет двигатель 1JZ-GE</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=17998&amp;p=291340&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F#p291340"" class=""postlink"">1JZ GE не заводится,заливает свечи</a><br><a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=20028&amp;hilit=+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"" class=""postlink"">Проблемы с двигателем 1JZ-GE</a>
",2014-02-14 07:30:01.000,168
43,1,"Всем доброго времени суток!!!<br>Сегодня всё таки победил неисправность....<br>Дело было не в бабине...., точнее в ней, но не совсем.....<br>Залез под машину, нашёл бензонасос в районе заднего левого колеса, и когда начал очищать его от грязи, то от насоса как то очень легко отвалился минусовой проводок..... <img src=""./images/smilies/spiteful.gif"" alt="":x"" title=""Mad""> , который походу и держался на соплях....<br>Снял насос..., он оказался Бош, мадэ ин Германия, сделал ему ривизию и профилактику в виде шкурки, щётки и смазки,.... всё почистил, собрал....... И ВСЁ ЗАРАБОТАЛО..... <img src=""./images/smilies/drinks.gif"" alt="":drink:"" title=""Drinks""><br>Покатался на машине пол часика в разныз режимах, - всё ок, после чего опять отдал машину своему старшему для дальнейшего ""растерзания"".... <img src=""./images/smilies/ak.gif"" alt="":cry:"" title=""Crying or Very sad""><br><br>Если кому пригодится - каталожный номер насоса Бош 0580254049<br>Спасибо всем откликнувшимся!!!!",2014-03-05 07:30:01.000,111
44,1,"Всем доброго времени суток, помогите разобраться что не так, нет управляющего минуса с эбу (FC) на реле топливного насоса, двигатель 1g-fe, авто 90й марк 2l-te 95 года после антисвапа с 90й кресты 1g-fe 93 года, по какой-то причине блок не выдаёт сигнал, с перемычкой естественно заводится и работает. По самодиагностике ошибок нет, реле исправно, провода до реле тоже. <br>Работало ли на старой машине не известно, подскажите куда копать...",2015-02-05 07:30:01.000,604
45,1,Что такое антисвап и какой движок в результате остался под капотом?<br>Реле Cirquit opening relay в подкапотном блоке вообще есть? Живо? Или про него и разговор?,2015-02-05 07:30:01.000,10
46,1,"если блок не выдает сигнал FC, значит неправильно зацеплен МРЕЛ и иже с ним управляющие питания от замка зажигания.<br>Тут только вопросы задавать электрику, который этот антисвап запилил. <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green"">
",2015-02-05 07:30:01.000,3
47,1,"
<blockquote><div>
<cite>MarkOff писал(а):</cite>Что такое антисвап и какой движок в результате остался под капотом?<br>Реле Cirquit opening relay в подкапотном блоке вообще есть? Живо? Или про него и разговор?</div></blockquote>
<br><br>Под капотом 1g-fe, антисвап это установка другого тухлого мотора чтобы хоть как-то ездить, реле под капотом нету, поселили рядом с блоком, исправное, питание есть, провода целые, нету управляющего сигнала с эбу.",2015-02-05 07:30:01.000,604
48,1,"
<blockquote><div>
<cite>QWERTY писал(а):</cite>если блок не выдает сигнал FC, значит неправильно зацеплен МРЕЛ и иже с ним управляющие питания от замка зажигания.<br>Тут только вопросы задавать , который этот антисвап запилил. <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green"">
</div></blockquote>
<br><br>В том то и прикол, пилю сам <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""> , мрел правильно подключен (слава богу и на дизеле реле есть), B+ как надо появляется, как и питание на кхх, клапан одсорбера и кислородник, c jz и uz таких проблем не было, поэтому пока не понимаю что может быть...",2015-02-05 07:30:01.000,604
49,1,"Всем доброго времени суток!!! У меня произошла такая ситуация... Приобрел себе крону в 171 кузове  1jzfse, на машине имелся косячек в  виде вздувшейся краски на заднем крыле, я ее отдал в ремонт, крыло подварили и покрасили. При этом снимали клеммы с акб. После покраски машина не заводится... Стартер крутит, свечи заливает, чуть схватит и на этом баста.. . Я в растерянности, как понять что случилось? С чего начать? Заранее благодарю! <img src=""./images/smilies/al.gif"" alt="":?"" title=""Confused"">
",2017-04-25 07:30:01.000,605
50,1,"
<blockquote><div>
<cite>Dimas69 писал(а):</cite>С чего начать?</div></blockquote>С перевода аббревиатуры FAQ.",2017-04-25 07:30:01.000,10
63,2,"
<span style=""font-weight: bold"">Metamorf</span><br>+1. Радиатор меняется ""на ура"" через верх.",2011-08-05 07:30:05.000,198
600,12,"Насос получил, поставил, завтра отпишусь с фотками.<br>Или сегодня, если успею!",2012-02-06 07:31:24.000,13
4415,118,купи проставки  поставь приличные дицки ),2014-11-17 07:44:55.000,244
51,2,"Вот и подкрался к небольшому семейному бюджету очередной небольшой песец:<br><br><a href=""http://radikal.ru/F/s010.radikal.ru/i312/1106/28/e46f195f8120.jpg.html"" class=""postlink""><img src=""http://s010.radikal.ru/i312/1106/28/e46f195f8120t.jpg"" alt=""Изображение""></a><br><br>Даже после отличного фотоотчета Boar <a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=20501&amp;start=0&amp;hilit=%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0+%D0%B1%D0%B0%D1%87%D0%BA%D0%B0"" class=""postlink"">(сам отчет)</a> по замене верхнего бачка начало превалировать желание заменить радиатор в сборе. Попробовал поставить б/у с 12х краунов, но не подошло нижнее крепление бачка ( на 12х оно аналогично верхнему, а на следующих поколениях - ""чопики"" и резиновые подушки на ""телевизоре""). Да и штуцеры для подвода масла АКПП тоньше на пару миллиметров. Тогда было решено приобрести новый TY-00006-140 (для Краунов 92-95 г.в.).<br><br>На руках образовались три радиатора от разных поколений, чем и не приминул воспользоваться для фотоотчета:<br>Радиаторы не кривые - эт фотограф такой  <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br><br><span style=""font-weight: bold"">радиатор основной 12х</span><br><a href=""http://radikal.ru/F/s007.radikal.ru/i300/1106/38/d0a9ca7378e9.jpg.html"" class=""postlink""><img src=""http://s007.radikal.ru/i300/1106/38/d0a9ca7378e9t.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиатор основной 12х штуцеры</span><br><a href=""http://radikal.ru/F/s48.radikal.ru/i120/1106/2f/80c770a3a909.jpg.html"" class=""postlink""><img src=""http://s48.radikal.ru/i120/1106/2f/80c770a3a909t.jpg"" alt=""Изображение""></a>
",2011-06-06 07:30:04.000,4
