"id","topic_id","content","created","author_id"
52,2,"
<span style=""font-weight: bold"">радиатор основной 13х</span><br><a href=""http://radikal.ru/F/i020.radikal.ru/1106/a3/1b990215160e.jpg.html"" class=""postlink""><img src=""http://i020.radikal.ru/1106/a3/1b990215160et.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиатор основной 13х штуцеры</span><br><a href=""http://radikal.ru/F/i027.radikal.ru/1106/7c/6ca9cb05a8fa.jpg.html"" class=""postlink""><img src=""http://i027.radikal.ru/1106/7c/6ca9cb05a8fat.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиатор основной 14х</span><br><a href=""http://radikal.ru/F/s15.radikal.ru/i189/1106/2f/1b5bf9efb69b.jpg.html"" class=""postlink""><img src=""http://s15.radikal.ru/i189/1106/2f/1b5bf9efb69bt.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиатор основной 14х штуцеры</span><br><a href=""http://radikal.ru/F/s42.radikal.ru/i098/1106/e2/55965f3c04d8.jpg.html"" class=""postlink""><img src=""http://s42.radikal.ru/i098/1106/e2/55965f3c04d8t.jpg"" alt=""Изображение""></a>
",2011-06-06 07:30:04.000,4
53,2,"
<span style=""font-weight: bold"">радиаторы основные 13х и 14х</span><br><a href=""http://radikal.ru/F/i026.radikal.ru/1106/2d/86c141ccb979.jpg.html"" class=""postlink""><img src=""http://i026.radikal.ru/1106/2d/86c141ccb979t.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиаторы основные 13х и 14х сбоку</span><br><a href=""http://radikal.ru/F/i030.radikal.ru/1106/2d/4db23cb015a3.jpg.html"" class=""postlink""><img src=""http://i030.radikal.ru/1106/2d/4db23cb015a3t.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">установлен диффузор</span><br><a href=""http://radikal.ru/F/s53.radikal.ru/i140/1106/bd/33afd032103f.jpg.html"" class=""postlink""><img src=""http://s53.radikal.ru/i140/1106/bd/33afd032103ft.jpg"" alt=""Изображение""></a><br><br>Несоосность по верхним креплениям диффузора - примерно миллиметр, что не помешало прикрутить его  <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br><br>Цена: TY 00006-140 в Новосибирске 1850 рубликов. Томская фирма ""Бобер"" привезла в течении суток автотрейдовский радиатор за 2300 рэ. Заменил сам во дворе дома в течение часа (неторопясь).",2011-06-06 07:30:04.000,4
54,2,"Привет! Обновился новым, таким же 00006-140 радиатором.  когда снял старый, оказалось он с двумя рядами трубок, в два раза толще. Причина замены -трещина патрубка. Бачек снят, внутри пара трубок забита, налет внутри  как в водопроводном кране.<div class=""inline-attachment"">
<!-- ia2 -->.jpg<!-- ia2 -->
</div>
",2011-06-24 07:30:04.000,606
55,2,"
<blockquote class=""uncited""><div>когда снял старый, оказалось он с двумя рядами трубок, в два раза толще.</div></blockquote>
<br>Не влияет это на количество отдачи тепла ? Как ведут себя новые радиаторы, не перегревается двиг?",2011-06-25 07:30:04.000,28
56,2,"Сегодня обратил внимание на радиатор тойота ГАЙА , он аллюминивый и однорядный.  Может у меня  меняли ... . По каталогу у 141-х однорядный , может у турбовызх другой и воткнули. Морда битая и поставлен подходящий.  Ну пока работат нолвый и всё в норме.",2011-06-25 07:30:04.000,606
57,2,"С новым радиатором уже наездил больше тысячи км - полет нормальный - в пробках с кондиционером даже нет намека на перегрев.<br><blockquote><div>
<cite>Иванович писал(а):</cite>Может у меня меняли ... </div></blockquote>
<br>вполне могло такое быть.<br><span style=""font-weight: bold"">МАХХ</span> с таким же новым радиатором уже давно ездит (2JZ)",2011-06-26 07:30:04.000,4
58,2,Все понятно. Будем знать на будущее какой радиатор брать.,2011-06-26 07:30:04.000,28
59,2,"Кстати говоря на мой AUTODEPO подошли трубки радиатора АКПП от родного, одна при транспортировке открутилась и потерялась. Ничего прекрасно открутились и встали трубки от родного <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br>При установке немного пришлось проточить диффузор в районе заливной горловины, иначе он не одевался плотно и невозможно было его закрутить.",2011-08-05 07:30:04.000,607
60,2,"
<blockquote><div>
<cite>VEGa писал(а):</cite>Номерок SATовский что то в Екзисте не пробивается! В чем засада? Через Екзист кто заказывал этот радиатор?</div></blockquote>
<br>SAT и AUTODEPO не продаются через экзист.<br>SAT можно купить в новосибирске например через carreta.ru или carbonus.ru<br><!-- m --><a class=""postlink"" href=""http://www.carreta.ru/search/?code=TY0006-140&amp;catalog=&amp;exact="">http://www.carreta.ru/search/?code=TY00 ... og=&amp;exact=</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://carbonus.ru/catalog.htm?f_F11=TY0006-140&amp;bid=Y&amp;action=dofilter"">http://carbonus.ru/catalog.htm?f_F11=TY ... n=dofilter</a><!-- m --><br><br>рублей 500 - 1000 доставка еще будет.<br><br>Мне повезло найти его за 2500р на рынке в Хабаровске.",2011-08-05 07:30:04.000,607
9735,246,Греть можно феном. Без фанатизма.,2012-09-18 08:04:47.000,69
15218,437,Краснодар,2009-02-05 08:40:01.000,1400
64,2,"Так для статистики... поставил AUTODEPO потек через полмесяца сначала еле заметные следы были, сейчас уже заметно ОЖ на нем... два месяца не продержался...<br>Правда ушло всего где-то с один уровень расширительного бачка... Возможно это как то связано с термостатом (с приходом холодов стало заметно, что работает не очень хорошо). <br>Хотя возможно эти микротрещины появились при перевозке в фуре... Везли неаккуратно, но сначала после установки было нормально... Х.з. короче... <br>Думал крышка, но после запуска по мере прогрева видно как идет сброс излишков антифриза в расширительный бачек... <br><br>SAT ставил в прошлом году на форика, ездит уже больше года исправно.",2011-10-28 07:30:05.000,607
65,2,"ставил на 141 2.5 литра радиатор от 131 тоже 2.5 литра....<br>от 131 тоньше в 1.5 раза, но по креплениям и патрубкам 1-в-1<br><br>когда смотрел, выбирал, понял, что радиаторы одинаковые для одинаковых двигов вне зависимости от кузова (для 13х и 14х)",2011-10-28 07:30:05.000,199
66,2,"Поставил на свой 141 2,5 радиатор тайваньской фирмы RCL, подошел один в один, выглядит как и родной один в один, единственное отличие это отсутствие прямой площадки на верхнем бачке по которой родной треснул, надеюсь тема е..и с радиаторами б/у закрыта. На фирме сказали что он подходит для 130/140, сомневался до последнего, пока не сняли старый и не смонтировали всё на новый, так что кому надоело маяться с системой охлаждения двигла и готов расстаться с 4,5 килорублей, пишите, подскажу где разжиться.",2011-11-17 07:30:05.000,608
67,2,"Брату в Моздок на 141 ФЕ заказывал здесь <!-- m --><a class=""postlink"" href=""http://radcar.ru/crown.html"">http://radcar.ru/crown.html</a><!-- m --><br>Все подошло отично(только крепления кожуха вентилятора подпилил пару миллиметров). Доставка до Моздока ТК обошлась 450р. <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile"">
",2011-11-18 07:30:05.000,28
68,2,"Здравствуйте, помогите советом:<br>Приобрел радиатор ""сат"" красивый такой, новый...<br>Начал ставить, датчик охлаждения, который стоит в нижней банке радиатора, слева - не влазит, датчик толще.<br>Насколько я понял этот датчик включает дополнительный маленький электровентилятор и все.<br>Вопрос - какой датчик под этот радиатор подобрать, можно ли пока без датчика кататься, в том числе и в жару например?<br>Размеры датчиков:<br>Тот, что стоял - длина 40 мм., толщина резьбы 15 мм.<br>Нужен (замер по заглушке) - длина 29 мм., толщина резьбы 13 мм.<br>Хотелось бы подобрать датчик с тем же размером, чтоб не морочится с пере пайкой клемм и т. П.<br>Заранее спасибо!",2012-05-10 07:30:05.000,609
69,2,На сегодняшний момент радиатор исправно работает.<br>Пришлось только закрыть по бокам зазоры между основным радиатором и телевизором.,2012-07-30 07:30:05.000,4
70,2,"Подниму темку, может пригодится кому.<br>Заказывал радиатор SAT TY0006-140 jn 14х кузовов, двигатель 1,2JZ<br>Продавцов был предложен ДВУХРЯДНЫЙ радиатор (дороже на 250 рублей всего!!!)<br>Его номер TY0006-140-2R",2012-08-26 07:30:05.000,610
71,2,"ссылку можно, где такое счастье продаётся?",2012-08-27 07:30:06.000,28
72,2,"Поставил себе на gs131 1g-gze SAT радиатор от 14х JZ (2500р), все трубки подошли, крышку пришлось брать с низким клапаном (старая с высоким) дифузор немного доработать пришлось - на новом радиаторе на одно или два крепления больше, пришлось немного подпилить 1 ушко, остальные совпали.",2012-08-31 07:30:06.000,611
73,2,"Люди! Михей12 чёт на связь не выходит <img src=""./images/smilies/al.gif"" alt="":?"" title=""Confused"">  Кто и где видел ДВУХРЯДНЫЕ радиаторы TY0006-140-2R . Надо купить. Подскажите.",2012-09-12 07:30:06.000,28
74,2,+1<br>Никак не могу найти двурядный SAT.,2012-10-05 07:30:06.000,112
75,2,"
<blockquote><div>
<cite>Slant_24rus писал(а):</cite>+1<br>Никак не могу найти двурядный SAT.</div></blockquote>
<br>а тебе зачем?<br>у меня однорядный исправно трудился, тоже Мка моторчик.",2012-10-05 07:30:06.000,148
90,2,"
<blockquote><div>
<cite>kocyxa писал(а):</cite>А GZE древний двигатель,на него не возят ничего.</div></blockquote>
<br>разница не в моторах - разница - в кузовах. и на 12х, 13х, 14х - радиаторы практически одинаковые. посмотри на первую страничку этой темы.<br>я себе поставил от JZS 141 если что.<br>что у вас нет магазинов контрактных запчастей? они  же и китайщину новую возят.",2013-01-09 07:30:08.000,4
91,2,"
<span style=""font-weight: bold"">Metamorf</span><br>Ладно,попробую поискать в этом направлении. Просто где-то начитался, что радиатор по двигателю искать надо.",2013-01-09 07:30:09.000,612
341,7,"
<span style=""font-weight: bold"">Евгений</span>, жалко слушать как детонирует...
<br>в выходные залил раскоксовку, поменял масло на синтетику и.... ЗАМЕНИЛ СВЕЧИ
<br>теперь не стучит, народ обращайте внимание на свечи, видимо из-за них детонировал",2006-11-07 07:30:47.000,199
11876,332,"<img src=""./images/smilies/ay.gif"" alt="":o"" title=""Surprised"">",2012-03-20 08:15:36.000,749
76,2,"
<span style=""font-weight: bold"">ZHES</span><br>если что то есть больше и толще, а я собираюсь менять свое - хочу сразу, больше, толще, длинееее!   <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br>Мой бежит, часть трубок выкушена.. Менять надо. Выбор - либо с Владика везти от узета, но я этот момент оттягиваю до последнего, т.к. ооочень не люблю этот процесс заказа получения чего то откуда то издалека... Я лучше 10 раз по городу из конца в конец пробегаю, чем поеду в ТК. Незнаю, такое вот предубеждение к покупке удаленной.<br>Для меня все что за пределами Крска, а вернее куда я не могу попасть сам - как бы где то там, где то далеко, почти как Луна:-)<br><br>Ну и вот, бегаю пока по местным контрактные смотрю, да конторки которые заменителями торгуют - толстых радиаторов нету <img src=""./images/smilies/ac.gif"" alt="":-("" title=""Sad""><br>Пока жду, выжидаю.. Может появится.",2012-10-05 07:30:06.000,112
77,2,"На гзе <a href=""http://parts.japancar.ru/jc/view/parts/P234003413.html"" class=""postlink"">брал такой</a>, толще родного, качеством доволен.",2012-10-05 07:30:06.000,374
78,2,"
<span style=""font-weight: bold"">Denis</span><br>он по коду бьется как на 17х кузов.<br>да и продавец указывает как на 17х.<br>Он точно подойдет на рамный 13х?<br>Хотя по ориентации патрубков - похож.",2012-10-11 07:30:06.000,112
79,2,"В каталоге nissens тока на 110\120 кузова. Ищем дальше <img src=""./images/smilies/ac.gif"" alt="":-("" title=""Sad""><br>Вот например код на 120 кузов с 5М, ""64702"", его аналог, - некая AVA с номером ""TO 2058"", так же есть некая Auradia с кодом ""KTO058""<br><br>AVA на 130 кузов имеет номер ""TO2480"". Но его нет в наличии на ехисте. Да и однорядный он похоже.<br>Есть некий PA10030, пр-ва Tadashi, на 130 кузова, с двигателем 1\2JZ. Н, похоже он однорядный, и его вообщем то экзист не поставляет.",2012-10-12 07:30:06.000,112
80,2,"
<blockquote><div>
<cite>Denis писал(а):</cite>На гзе <a href=""http://parts.japancar.ru/jc/view/parts/P234003413.html"" class=""postlink"">брал такой</a>, толще родного, качеством доволен.</div></blockquote>
<br>Денис, по ссылке ничего нет. Поточнее можно- какой радиатор взял потолще?<br>Я вот нашёл 2рядные в Казахстане <!-- m --><a class=""postlink"" href=""http://exist.kz/newshop/search.php?encode=YTo0OntzOjg6ImtleXdvcmRzIjtzOjEzOiJUWTAwMDYtMTQwLTJSIjtzOjE6IngiO3M6MjoiMzgiO3M6MToieSI7czoxOiI2IjtzOjE4OiJzZWFyY2hfZW5jb2RlX3RpbWUiO2k6MTM0OTI3Mzg0MDt9#"">http://exist.kz/newshop/search.php?enco ... 3Mzg0MDt9#</a><!-- m --><br>Парням с форума в Казахстане написал просьбу в помощи покупки- молчат <img src=""./images/smilies/al.gif"" alt="":?"" title=""Confused"">
",2012-10-13 07:30:06.000,28
81,2,"
<blockquote class=""uncited""><div>Я вот нашёл 2рядные в Казахстане </div></blockquote>
<br>Ага, видел, со всей паутины инета гугл тока на них ссылается.<br>Написал на почту указанную на сайте. Может вышлют <img src=""./images/smilies/ab.gif"" alt="":-)"" title=""Smile""><br>Пока сочинял письмо, узнал что оказывается Казахстан, это не в России <img src=""./images/smilies/ab.gif"" alt="":-)"" title=""Smile"">
",2012-10-13 07:30:07.000,112
82,2,"
<blockquote><div>
<cite>Slant_24rus писал(а):</cite>Пока сочинял письмо, узнал что оказывается Казахстан, это не в России </div></blockquote>
<br><img src=""./images/smilies/ay.gif"" alt="":o"" title=""Surprised""><br>я в Астане по работе бываю, так  Россия там даже рядом не стояла - цивилизация.<br>а от 7M-gte не толстый?",2012-10-13 07:30:07.000,148
83,2,"
<span style=""font-weight: bold"">ZHES</span> толстый то толстый, только возможно в связи с тем что штатно 7м-гте на крауны неставился - этот радиатор будет шире и ниже <img src=""./images/smilies/ab.gif"" alt="":-)"" title=""Smile""> Я уже прикидывал от маркообразных, супро-соареров - они все пошире и пониже. В ширину помоему разница до 100мм, в высоту около 25мм (это я так, совсем совсем на вскидку, на память).",2012-10-14 07:30:07.000,112
84,2,"
<span style=""font-weight: bold"">Slant_24rus</span>, на мой 130 гзе вагон подошел как родной, за другие 13х не скажу. <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br><span style=""font-weight: bold"">andronik</span>, TADASHI.",2012-10-15 07:30:07.000,374
85,2,"Цена на Тадаши совсем не скромная  <img src=""./images/smilies/ai.gif"" alt="":shock:"" title=""Shocked""><!-- m --><a class=""postlink"" href=""http://www.tadashi.ru/?page=rlist"">http://www.tadashi.ru/?page=rlist</a><!-- m --><br>Написал казахам сюда <!-- m --><a class=""postlink"" href=""http://www.udm.kz/index.php/getting-started"">http://www.udm.kz/index.php/getting-started</a><!-- m --> насчёт двухрядного TY0006-140-2R. Ценник у них тоже немалый- 16900 тенге",2012-10-20 07:30:07.000,28
86,2,"Ребята,а радиаторы от каких моторов можно поставить для 1G-GZE , без сильных переделок?",2013-01-08 07:30:07.000,612
87,2,"
<blockquote><div>
<cite>kocyxa писал(а):</cite>Ребята,а радиаторы от каких моторов можно поставить для 1G-GZE , без сильных переделок?</div></blockquote>
<br>не страдай херней - китай два рубля стОит (извини уж за прямоту)",2013-01-09 07:30:08.000,4
88,2,"*************<br>А гдеж  его купить? Находил в Екатеринбурге только для 1G-FE , на GZE нигде нет. Причем на FE стоит 3500р. А GZE древний двигатель,на него не возят ничего.",2013-01-09 07:30:08.000,612
89,2,от 1g-fe подойдет если авто с которого снято не моложе 1995 года,2013-01-09 07:30:08.000,218
754,14,"
<blockquote><div>
<cite>Slatkey писал(а):</cite>Да и крепить ее там такую не к чему.</div></blockquote>
<br>Под болт на колоколе - нет?",2015-10-19 07:31:44.000,4
15219,437,ну и я тож,2009-02-05 08:40:01.000,262
92,2,"От такая история приобрел я TY0006-140-2R,по просьбе одноклубника(как 2х рядный).Привезли мне его домой, смотрю в горловину,а он однорядный. Отписал о током деле, одноклубник отказался. Ну думаю лишним не будет, положил его подальше,но пылью покрыться он не успел. Тут приказал долго жить верхний бочек на145. Тут и пригодился новенький. Только при заправке антифризом удивился,что обычного количество антифриза не хватило. Стало интересно , начал рассматривать . Замеры показали ,что он толще стандартного в 2 раза. Надеюсь что летом с кондеем он себя покажет с лучшей стороны.",2013-02-03 07:30:09.000,613
93,2,"
<blockquote><div>
<cite>Metamorf писал(а):</cite>Вот и подкрался к небольшому семейному бюджету очередной небольшой песец:<br><br><a href=""http://radikal.ru/F/s010.radikal.ru/i312/1106/28/e46f195f8120.jpg.html"" class=""postlink""><img src=""http://s010.radikal.ru/i312/1106/28/e46f195f8120t.jpg"" alt=""Изображение""></a><br><br>Даже после отличного фотоотчета Boar <a href=""http://www.crown-club.ru/forum/viewtopic.php?f=4&amp;t=20501&amp;start=0&amp;hilit=%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0+%D0%B1%D0%B0%D1%87%D0%BA%D0%B0"" class=""postlink"">(сам отчет)</a> по замене верхнего бачка начало превалировать желание заменить радиатор в сборе. Попробовал поставить б/у с 12х краунов, но не подошло нижнее крепление бачка ( на 12х оно аналогично верхнему, а на следующих поколениях - ""чопики"" и резиновые подушки на ""телевизоре""). Да и штуцеры для подвода масла АКПП тоньше на пару миллиметров. Тогда было решено приобрести новый TY-00006-140 (для Краунов 92-95 г.в.).<br><br>На руках образовались три радиатора от разных поколений, чем и не приминул воспользоваться для фотоотчета:<br>Радиаторы не кривые - эт фотограф такой  <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile""><br><br><span style=""font-weight: bold"">радиатор основной 12х</span><br><a href=""http://radikal.ru/F/s007.radikal.ru/i300/1106/38/d0a9ca7378e9.jpg.html"" class=""postlink""><img src=""http://s007.radikal.ru/i300/1106/38/d0a9ca7378e9t.jpg"" alt=""Изображение""></a><br><br><span style=""font-weight: bold"">радиатор основной 12х штуцеры</span><br><a href=""http://radikal.ru/F/s48.radikal.ru/i120/1106/2f/80c770a3a909.jpg.html"" class=""postlink""><img src=""http://s48.radikal.ru/i120/1106/2f/80c770a3a909t.jpg"" alt=""Изображение""></a>
</div></blockquote>
<br><br><br>У меня сразу АВАСТ заорал - ВИРУС! Может заливать на другой контент?",2013-02-03 07:30:09.000,194
94,2,"ty0006-140-2r -этот партнамбер не пробивается ни в exist, ни в emex.где заказывать то?",2013-02-04 07:30:09.000,213
95,2,"
<blockquote><div>
<cite>merstoy писал(а):</cite>ty0006-140-2r -этот партнамбер не пробивается ни в exist, ни в emex.где заказывать то?</div></blockquote>
<br><br>На emex бьётся TY0006140 и цена очень даже адекват!",2013-02-04 07:30:09.000,614
96,2,"
<blockquote><div>
<cite>Kos-86 писал(а):</cite>цена очень даже адекват!</div></blockquote>
<br>Какая цена?",2013-02-05 07:30:09.000,194
97,2,"Так без 2R это же обычный, тонкий..<br>(а было бы прикольно если без 2R - это какой нить 3х рядный, а с 2R - двухрядный)  <img src=""./images/smilies/ab.gif"" alt="":)"" title=""Smile"">
",2013-02-05 07:30:09.000,112
98,2,"Отличия в ширине STD-12mm, 2R-26mm . Стоимость 2R 2600р.",2013-02-05 07:30:09.000,613
99,2,************<br><br>У меня 2 884р. без скидок и с доставкой уже.,2013-02-05 07:30:09.000,614
100,2,"В каталоге SAT нет 2R, есть только TY-00006-140, размеры радиатора с каталога, за правдивость не ручаюсь.<br><a href=""http://www.radikal.ru"" class=""postlink""><img src=""http://s004.radikal.ru/i205/1302/01/b1ec29c00203.jpg"" alt=""Изображение""></a>
",2013-02-05 07:30:09.000,614
101,2,Фото упаковки на предыдущей странице.,2013-02-05 07:30:10.000,613
102,2,"Видел, но вот каталог, смотрите сами <!-- m --><a class=""postlink"" href=""http://sklad.autotrade.su/files/file/SatRadiators.zip"">http://sklad.autotrade.su/files/file/SatRadiators.zip</a><!-- m -->
",2013-02-05 07:30:10.000,614
103,2,Вот такая разница,2013-02-05 07:30:10.000,613
104,2,значит на 13.. и 14.. радиаторы взаимозаменяемы не зависимо от двигла? У меня MS135 7M-GE  мне такой встанет TY0006-140???? <br>Просто вчера разорвало крыльчатку и пробило радиатор нах.... а в магазинах кроме него ничего не нашел.,2013-02-16 07:30:10.000,615
105,2,"
<span style=""font-weight: bold"">los-petya2009</span><br>встанет.",2013-02-17 07:30:10.000,112
106,2,Всем привет может у кого завалялась помпа на 1GGZE новая ?,2013-02-18 07:30:10.000,616
107,2,"
<span style=""font-weight: bold"">Solyaris</span><br>придерживаемся темы <img src=""./images/smilies/aq.gif"" alt="":evil:"" title=""Evil or Very Mad""><br>с помпой - в объявления.",2013-02-18 07:30:10.000,4
108,2,TERMAL 284603H	<br>Радиатор	<br>Ставил кто? Цена очень сладкая...,2013-03-08 07:30:10.000,617
109,2,"Поставил, от родного на вид почти ничем не отличается, посмотрим как себя покажет. Обошелся в 2.5т.р. с доставкой на север.",2013-03-21 07:30:10.000,617
110,2,"Так, граждане одноклубники, подскажите срочно какую пробку купить на радиатор TY-00006-140, углубление 11 мм, а у родного 17 мм, пробка соответственно не лезет, пробка не родная, померьте пожалуйста у кого какая, очень надо, машина на СТО зависла <img src=""./images/smilies/ac.gif"" alt="":("" title=""Sad"">
",2013-03-28 07:30:10.000,614
111,3,"Доброго дня.
<br>Хочется поднять немного ХХ(т.к. у меня он в пределах 500-600об/мин)
<br>Где находится регулировка холостого хода.
<br>Заранее благодарен за ответы.",2007-03-06 07:30:12.000,5
112,3,"говорят, что не регулируется ХХ на наших двигах, т.е. регулируется автоматически посредством ECU...
<br><br>кто знает ответ, тоже с удовольствием выслушаю )",2007-03-07 07:30:12.000,199
122,3,"
<span style=""font-weight: bold"">pepper510</span>
<br><br>При неработающем лямбда-зонде расход увеличивается процентов на 20-30 (сталкивался с этим на Опеле). При забитом (оплавленном) катализаторе машина плохо разгоняется (будто её за хвост держат).",2007-03-07 07:30:13.000,619
17184,502,"Обслуживал свой Краун GS131 1G-GZEU 1988 на одной из самых крупных СТО Новокузнецка <span style=""font-weight: bold"">12 Волт</span>. Из 4 ремонтов - 3 косячные.
<br>Два самых ярких:
<br>ЭПИЗОД 1:
<br>Купил Крауняжку  <img src=""./images/smilies/ar.gif"" alt="":D"" title=""Very Happy"">  с гудящим ступичным подшипником и роликом генератора и еще мелкими косяками. Отдал на СТО уже с запчастями, за работу брали 1800 р.
<br>Прихожу вечером, мне говорят 3600! Я к знакомому работнику, он мне ""парни целый день не могли снять ступичный подшипник ВДВОЕМ"" (болгарки то нет) и цена реальная. Я говорю, что заплачу, но так нормальные конторы не делают. Так они еще во время замены порвали новый сальник ступичного подшипника и бегали по городу его искали.
<br>Ставлю на выходные машину в гараж, а в понедельник надо свадьбу катать.
<br>В понедельник забираю машину из гаража и в порядке осмотра заглядываю под капот и вижу, что ремень генератора (новый) сильно подъеден роликом (это за 2 КМ пути). Мечу на СТО и там дружно отворачиваем башку болту натяжителя генератора!  <img src=""./images/smilies/ai.gif"" alt="":shock:"" title=""Shocked""> ... пипец, покатал баб на свадьбе! Оставляю машину коновалам, уезжаю с другом. Оказалось забыли подложить под ролик шайбу, когда запрессовывали - переделали, ремень новый поставили, переплату вернули.
<br><br>Эпизод 2: Услышал стук под капотом, понял что ролику натяжителя ГРМ хана. Пока ехал до гаража вдул 6.5 килооборотов на обгоне какой-то бэхи и ... тишина, разлетелось там все вдребезги, благо серию 1G не загибает. Утащил машину на СТО, купил ГРМ и мелочевку к нему. Мне выставили цену 1800 р. (заодно помпу поменяли). Потом сказали, что разбор был сложный из-за компрессора (его же не видно было) в следующий раз меньше чем за 3000 р. не возьмутся. Забираю машину, завожу двигатель, а он ТУПОЙ - еле едет и быстро греется. Давно хотел сделать диагностику, теперь пришлось. Диагност (уже на другой СТО) ковырялся 2 полных дня и показал, что ремень ГРМ установлен со сдвигом на 1 зуб. Иди говорит, покажи им как стробоскопом пользоваться и пусть переделывают, не смогут я тебе телефон нормального механика дам.
<br>Приехал, мне там типа ""он эти двигатели 10 лет ремонтирует! не может быть!"". Начали смотреть, скинули пластик, закрывающий ГРМ. Начали светить (пришлось еще принцип работы стробоскопа объяснить): опережение зажигания колеблется около нуля, отключаем на диагностическом разъеме корректировку угла опережения зажигания и ... он уходит в минус! Они мне говорят, что пластик со шкалой повернуло во время перегрева двигателя (возможно существовавшего). Я настаиваю, технически обосновываю (на весь гараж, наверное единственный с высшим техническим образованием). Вопрос: угол опережения зажигания отсчитывается от впуска, или от выпуска. Ответ: от впуска. <span style=""font-weight: bold"">От ВМТ он отсчитывается!</span> Понимаю, что технически им не объяснить, уровень не мой. Мне предлагают: разберем, если косяк, то переделаем бесплатно, если все нормально, то извини. Извини - это сколько? 3 штуки!
<br>Еду к путнему механику, он мне переделывает за нормальную цену БЕЗ СЪЕМА КОМПРЕССОРА. Как? Башкой думать надо! Вот как.
